Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static wala npm_cg,1243,779,431,347,464,812,380,0.5849,0.8051,0.8190,0.8120
static wala npm_cg tajs,1243,779,431,347,464,812,380,0.5849,0.8051,0.8190,0.8120
static wala npm_cg tajs acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
static wala npm_cg acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
static wala tajs,1243,779,431,347,464,812,380,0.5849,0.8051,0.8190,0.8120
static wala tajs acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
static wala acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
static npm_cg,1243,779,431,347,464,812,380,0.5849,0.8051,0.8190,0.8120
static npm_cg tajs,1243,779,431,347,464,812,380,0.5849,0.8051,0.8190,0.8120
static npm_cg tajs acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
static npm_cg acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
static tajs,1243,779,431,347,464,812,380,0.5849,0.8051,0.8190,0.8120
static tajs acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
static acg,1243,779,329,289,464,914,424,0.5736,0.8784,0.9138,0.8958
nativecalls,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls dynamic,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic closure_compiler,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler wala,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler wala npm_cg,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler wala npm_cg tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler wala npm_cg tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic closure_compiler wala npm_cg acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic closure_compiler wala tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler wala tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic closure_compiler wala acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic closure_compiler npm_cg,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler npm_cg tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler npm_cg tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic closure_compiler npm_cg acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic closure_compiler tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
nativecalls dynamic closure_compiler tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic closure_compiler acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
nativecalls dynamic wala,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic wala npm_cg,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic wala npm_cg tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic wala npm_cg tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls dynamic wala npm_cg acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls dynamic wala tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic wala tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls dynamic wala acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls dynamic npm_cg,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic npm_cg tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic npm_cg tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls dynamic npm_cg acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls dynamic tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
nativecalls dynamic tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls dynamic acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
nativecalls closure_compiler,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler wala,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler wala npm_cg,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler wala npm_cg tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler wala npm_cg tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls closure_compiler wala npm_cg acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls closure_compiler wala tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler wala tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls closure_compiler wala acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls closure_compiler npm_cg,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler npm_cg tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler npm_cg tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls closure_compiler npm_cg acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls closure_compiler tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
nativecalls closure_compiler tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls closure_compiler acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
nativecalls wala,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls wala npm_cg,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls wala npm_cg tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls wala npm_cg tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
nativecalls wala npm_cg acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
nativecalls wala tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls wala tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
nativecalls wala acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
nativecalls npm_cg,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls npm_cg tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls npm_cg tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
nativecalls npm_cg acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
nativecalls tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
nativecalls tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
nativecalls acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
dynamic,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic closure_compiler,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler wala,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler wala npm_cg,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler wala npm_cg tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler wala npm_cg tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic closure_compiler wala npm_cg acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic closure_compiler wala tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler wala tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic closure_compiler wala acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic closure_compiler npm_cg,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler npm_cg tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler npm_cg tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic closure_compiler npm_cg acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic closure_compiler tajs,1243,779,617,550,464,627,397,0.7619,0.8914,0.8556,0.8731
dynamic closure_compiler tajs acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic closure_compiler acg,1243,779,441,402,464,803,425,0.6653,0.9116,0.9159,0.9138
dynamic wala,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic wala npm_cg,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic wala npm_cg tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic wala npm_cg tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
dynamic wala npm_cg acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
dynamic wala tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic wala tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
dynamic wala acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
dynamic npm_cg,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic npm_cg tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic npm_cg tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
dynamic npm_cg acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
dynamic tajs,1243,779,944,785,464,299,305,0.8769,0.8316,0.6573,0.7343
dynamic tajs acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
dynamic acg,1243,779,479,430,464,764,415,0.6798,0.8977,0.8944,0.8960
closure_compiler,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler wala,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler wala npm_cg,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler wala npm_cg tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler wala npm_cg tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
closure_compiler wala npm_cg acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
closure_compiler wala tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler wala tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
closure_compiler wala acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
closure_compiler npm_cg,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler npm_cg tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler npm_cg tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
closure_compiler npm_cg acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
closure_compiler tajs,1243,779,791,583,464,453,256,0.6750,0.7370,0.5517,0.6311
closure_compiler tajs acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
closure_compiler acg,1243,779,530,422,464,714,356,0.6259,0.7962,0.7672,0.7815
wala,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
wala npm_cg,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
wala npm_cg tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
wala npm_cg tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
wala npm_cg acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
wala tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
wala tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
wala acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
npm_cg,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
npm_cg tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
npm_cg tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
npm_cg acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
tajs,1243,779,1243,824,464,0,45,0.6991,0.6629,0.0970,0.1692
tajs acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
acg,1243,779,576,450,464,667,338,0.6340,0.7813,0.7284,0.7539
