Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static closure_compiler wala npm_cg,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static closure_compiler wala npm_cg tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static closure_compiler wala npm_cg tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static closure_compiler wala npm_cg acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static closure_compiler wala tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static closure_compiler wala tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static closure_compiler wala acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static closure_compiler npm_cg,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static closure_compiler npm_cg tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static closure_compiler npm_cg tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static closure_compiler npm_cg acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static closure_compiler tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static closure_compiler tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static closure_compiler acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static wala,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala npm_cg,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala npm_cg tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala npm_cg tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static wala npm_cg acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static wala tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static wala acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static npm_cg,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static npm_cg tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static npm_cg tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static npm_cg acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
nativecalls,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls dynamic,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler wala,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler wala npm_cg,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler wala npm_cg tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler wala npm_cg tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic closure_compiler wala npm_cg acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic closure_compiler wala tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler wala tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic closure_compiler wala acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic closure_compiler npm_cg,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler npm_cg tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler npm_cg tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic closure_compiler npm_cg acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic closure_compiler tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
nativecalls dynamic closure_compiler tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic closure_compiler acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
nativecalls dynamic wala,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
