Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
closure_compiler npm_cg tajs,774,384,516,276,390,259,150,0.5504,0.5349,0.3846,0.4475
closure_compiler npm_cg tajs acg,774,384,395,222,390,380,217,0.5672,0.5620,0.5564,0.5592
closure_compiler npm_cg acg,774,384,395,222,390,380,217,0.5672,0.5620,0.5564,0.5592
closure_compiler tajs,774,384,516,276,390,259,150,0.5504,0.5349,0.3846,0.4475
closure_compiler tajs acg,774,384,395,222,390,380,217,0.5672,0.5620,0.5564,0.5592
closure_compiler acg,774,384,395,222,390,380,217,0.5672,0.5620,0.5564,0.5592
wala,774,384,774,384,390,0,0,0.4961,0.4961,0.0000,0.0000
wala npm_cg,774,384,774,384,390,0,0,0.4961,0.4961,0.0000,0.0000
wala npm_cg tajs,774,384,774,384,390,0,0,0.4961,0.4961,0.0000,0.0000
wala npm_cg tajs acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
wala npm_cg acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
wala tajs,774,384,774,384,390,0,0,0.4961,0.4961,0.0000,0.0000
wala tajs acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
wala acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
npm_cg,774,384,774,384,390,0,0,0.4961,0.4961,0.0000,0.0000
npm_cg tajs,774,384,774,384,390,0,0,0.4961,0.4961,0.0000,0.0000
npm_cg tajs acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
npm_cg acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
tajs,774,384,774,384,390,0,0,0.4961,0.4961,0.0000,0.0000
tajs acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
acg,774,384,432,240,390,342,198,0.5659,0.5556,0.5077,0.5305
