Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static nativecalls npm_cg tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static nativecalls npm_cg acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static nativecalls tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static nativecalls tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static nativecalls acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static dynamic,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler wala,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler wala npm_cg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler wala npm_cg tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler wala npm_cg tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic closure_compiler wala npm_cg acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic closure_compiler wala tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler wala tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic closure_compiler wala acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic closure_compiler npm_cg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler npm_cg tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler npm_cg tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic closure_compiler npm_cg acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic closure_compiler tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic closure_compiler tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic closure_compiler acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic wala,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic wala npm_cg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic wala npm_cg tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic wala npm_cg tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic wala npm_cg acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic wala tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic wala tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic wala acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic npm_cg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic npm_cg tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic npm_cg tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic npm_cg acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic tajs,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
static dynamic tajs acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static dynamic acg,80,11,23,7,69,57,53,0.7500,0.3043,0.7681,0.4360
static closure_compiler,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler wala,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler wala npm_cg,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler wala npm_cg tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler wala npm_cg tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static closure_compiler wala npm_cg acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static closure_compiler wala tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler wala tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static closure_compiler wala acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static closure_compiler npm_cg,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler npm_cg tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler npm_cg tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static closure_compiler npm_cg acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static closure_compiler tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static closure_compiler tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static closure_compiler acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static wala,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static wala npm_cg,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static wala npm_cg tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static wala npm_cg tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static wala npm_cg acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static wala tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static wala tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static wala acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static npm_cg,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static npm_cg tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static npm_cg tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static npm_cg acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static tajs,80,11,37,7,69,43,39,0.5750,0.1892,0.5652,0.2835
static tajs acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
static acg,80,11,26,7,69,54,50,0.7125,0.2692,0.7246,0.3926
nativecalls,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls dynamic,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler wala,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler wala npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler wala npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler wala npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic closure_compiler wala npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic closure_compiler wala tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler wala tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic closure_compiler wala acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic closure_compiler npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic closure_compiler npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic closure_compiler tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic closure_compiler tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic closure_compiler acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic wala,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic wala npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic wala npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic wala npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic wala npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic wala tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic wala tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic wala acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic npm_cg,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic npm_cg tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic npm_cg tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic npm_cg acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic tajs,80,11,53,11,69,27,27,0.4750,0.2075,0.3913,0.2712
nativecalls dynamic tajs acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls dynamic acg,80,11,28,7,69,52,48,0.6875,0.2500,0.6957,0.3678
nativecalls closure_compiler,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler wala,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler wala npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls closure_compiler wala npm_cg acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls closure_compiler wala tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler wala tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls closure_compiler wala acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
nativecalls closure_compiler npm_cg,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs,80,11,80,11,69,0,0,0.1375,0.1375,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs acg,80,11,33,7,69,47,43,0.6250,0.2121,0.6232,0.3165
