Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static nativecalls npm_cg tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static nativecalls npm_cg acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static nativecalls tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static nativecalls tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static nativecalls acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static dynamic,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler wala,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler wala npm_cg,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler wala npm_cg tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler wala npm_cg tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic closure_compiler wala npm_cg acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic closure_compiler wala tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler wala tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic closure_compiler wala acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic closure_compiler npm_cg,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler npm_cg tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler npm_cg tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic closure_compiler npm_cg acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic closure_compiler tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic closure_compiler tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic closure_compiler acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic wala,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic wala npm_cg,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic wala npm_cg tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic wala npm_cg tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic wala npm_cg acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic wala tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic wala tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic wala acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic npm_cg,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic npm_cg tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic npm_cg tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic npm_cg acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic tajs,591,416,225,219,175,366,169,0.6565,0.9733,0.9657,0.9695
static dynamic tajs acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static dynamic acg,591,416,135,134,175,456,174,0.5212,0.9926,0.9943,0.9934
static closure_compiler,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler wala,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler wala npm_cg,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler wala npm_cg tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler wala npm_cg tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static closure_compiler wala npm_cg acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static closure_compiler wala tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler wala tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static closure_compiler wala acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static closure_compiler npm_cg,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler npm_cg tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler npm_cg tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static closure_compiler npm_cg acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static closure_compiler tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static closure_compiler tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static closure_compiler acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static wala,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static wala npm_cg,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static wala npm_cg tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static wala npm_cg tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static wala npm_cg acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static wala tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static wala tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static wala acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static npm_cg,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static npm_cg tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static npm_cg tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static npm_cg acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static tajs,591,416,244,219,175,347,150,0.6244,0.8975,0.8571,0.8769
static tajs acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
static acg,591,416,146,134,175,445,163,0.5025,0.9178,0.9314,0.9246
nativecalls,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls dynamic,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler wala,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler wala npm_cg,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler wala npm_cg tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler wala npm_cg tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic closure_compiler wala npm_cg acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic closure_compiler wala tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler wala tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic closure_compiler wala acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic closure_compiler npm_cg,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler npm_cg tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler npm_cg tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic closure_compiler npm_cg acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic closure_compiler tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic closure_compiler tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic closure_compiler acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic wala,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic wala npm_cg,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic wala npm_cg tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic wala npm_cg tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic wala npm_cg acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic wala tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic wala tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic wala acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic npm_cg,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic npm_cg tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic npm_cg tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic npm_cg acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
nativecalls dynamic tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls dynamic acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
nativecalls closure_compiler,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler wala,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler wala npm_cg,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls closure_compiler wala npm_cg acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls closure_compiler wala tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler wala tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls closure_compiler wala acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls closure_compiler npm_cg,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls closure_compiler npm_cg acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls closure_compiler tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls closure_compiler tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls closure_compiler acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls wala,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls wala npm_cg,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls wala npm_cg tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls wala npm_cg tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls wala npm_cg acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls wala tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls wala tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls wala acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls npm_cg,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls npm_cg tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls npm_cg tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls npm_cg acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls tajs,591,416,591,416,175,0,0,0.7039,0.7039,0.0000,0.0000
nativecalls tajs acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
nativecalls acg,591,416,155,137,175,436,157,0.4975,0.8839,0.8971,0.8905
dynamic,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler wala,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler wala npm_cg,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler wala npm_cg tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler wala npm_cg tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic closure_compiler wala npm_cg acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic closure_compiler wala tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler wala tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic closure_compiler wala acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic closure_compiler npm_cg,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler npm_cg tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler npm_cg tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic closure_compiler npm_cg acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic closure_compiler tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic closure_compiler tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic closure_compiler acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic wala,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic wala npm_cg,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic wala npm_cg tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
dynamic wala npm_cg tajs acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic wala npm_cg acg,591,416,138,137,175,453,174,0.5262,0.9928,0.9943,0.9935
dynamic wala tajs,591,416,422,416,175,169,169,0.9898,0.9858,0.9657,0.9756
