Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls dynamic wala tajs acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static nativecalls dynamic wala acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static nativecalls dynamic npm_cg,127,39,25,19,88,102,82,0.7953,0.7600,0.9318,0.8372
static nativecalls dynamic npm_cg tajs,127,39,25,19,88,102,82,0.7953,0.7600,0.9318,0.8372
static nativecalls dynamic npm_cg tajs acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static nativecalls dynamic npm_cg acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static nativecalls dynamic tajs,127,39,25,19,88,102,82,0.7953,0.7600,0.9318,0.8372
static nativecalls dynamic tajs acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static nativecalls dynamic acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static nativecalls closure_compiler,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler wala,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler wala npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler wala npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler wala npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls closure_compiler wala npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls closure_compiler wala tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler wala tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls closure_compiler wala acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls closure_compiler npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls closure_compiler npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls closure_compiler tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls closure_compiler tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls closure_compiler acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls wala,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls wala npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls wala npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls wala npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls wala npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls wala tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls wala tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls wala acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static nativecalls tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static nativecalls tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
