Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls dynamic wala tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static nativecalls dynamic wala acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static nativecalls dynamic npm_cg,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static nativecalls dynamic npm_cg tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static nativecalls dynamic npm_cg tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static nativecalls dynamic npm_cg acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static nativecalls dynamic tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static nativecalls dynamic tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static nativecalls dynamic acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static nativecalls closure_compiler,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler wala,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler wala npm_cg,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler wala npm_cg tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler wala npm_cg tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls closure_compiler wala npm_cg acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls closure_compiler wala tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls closure_compiler wala tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
