Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static nativecalls npm_cg tajs acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static nativecalls npm_cg acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static nativecalls tajs,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static nativecalls tajs acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static nativecalls acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static dynamic,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic closure_compiler,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler wala,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler wala npm_cg,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler wala npm_cg tajs,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler wala npm_cg tajs acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic closure_compiler wala npm_cg acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic closure_compiler wala tajs,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler wala tajs acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic closure_compiler wala acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic closure_compiler npm_cg,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler npm_cg tajs,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler npm_cg tajs acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic closure_compiler npm_cg acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic closure_compiler tajs,472,208,119,86,264,354,231,0.6716,0.7227,0.8750,0.7916
static dynamic closure_compiler tajs acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic closure_compiler acg,472,208,73,57,264,400,248,0.6462,0.7808,0.9394,0.8528
static dynamic wala,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic wala npm_cg,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic wala npm_cg tajs,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic wala npm_cg tajs acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static dynamic wala npm_cg acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static dynamic wala tajs,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic wala tajs acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static dynamic wala acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static dynamic npm_cg,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic npm_cg tajs,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic npm_cg tajs acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static dynamic npm_cg acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static dynamic tajs,472,208,152,106,264,320,218,0.6864,0.6974,0.8258,0.7562
static dynamic tajs acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static dynamic acg,472,208,90,67,264,382,241,0.6525,0.7444,0.9129,0.8201
static closure_compiler,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler wala,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler wala npm_cg,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler wala npm_cg tajs,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler wala npm_cg tajs acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static closure_compiler wala npm_cg acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static closure_compiler wala tajs,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler wala tajs acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static closure_compiler wala acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static closure_compiler npm_cg,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler npm_cg tajs,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler npm_cg tajs acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static closure_compiler npm_cg acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static closure_compiler tajs,472,208,138,86,264,335,212,0.6314,0.6232,0.8030,0.7018
static closure_compiler tajs acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static closure_compiler acg,472,208,82,57,264,391,239,0.6271,0.6951,0.9053,0.7864
static wala,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static wala npm_cg,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static wala npm_cg tajs,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static wala npm_cg tajs acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static wala npm_cg acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static wala tajs,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static wala tajs acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static wala acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static npm_cg,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static npm_cg tajs,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static npm_cg tajs acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static npm_cg acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static tajs,472,208,174,106,264,298,196,0.6398,0.6092,0.7424,0.6692
static tajs acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
static acg,472,208,101,67,264,371,230,0.6292,0.6634,0.8712,0.7532
nativecalls,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls dynamic,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
nativecalls dynamic closure_compiler,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
nativecalls dynamic closure_compiler wala,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
nativecalls dynamic closure_compiler wala npm_cg,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
