Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static nativecalls npm_cg tajs acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static nativecalls npm_cg acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static nativecalls tajs,999,754,380,327,245,619,192,0.5195,0.8605,0.7837,0.8203
static nativecalls tajs acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static nativecalls acg,999,754,288,253,245,711,210,0.4635,0.8785,0.8571,0.8677
static dynamic,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic closure_compiler,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler wala,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler wala npm_cg,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler wala npm_cg tajs,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler wala npm_cg tajs acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic closure_compiler wala npm_cg acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic closure_compiler wala tajs,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler wala tajs acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic closure_compiler wala acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic closure_compiler npm_cg,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler npm_cg tajs,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler npm_cg tajs acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic closure_compiler npm_cg acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic closure_compiler tajs,999,754,287,286,245,713,244,0.5305,0.9965,0.9959,0.9962
static dynamic closure_compiler tajs acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic closure_compiler acg,999,754,240,239,245,760,244,0.4835,0.9958,0.9959,0.9959
static dynamic wala,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic wala npm_cg,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic wala npm_cg tajs,999,754,328,327,245,671,244,0.5716,0.9970,0.9959,0.9964
static dynamic wala npm_cg tajs acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
static dynamic wala npm_cg acg,999,754,254,253,245,745,244,0.4975,0.9961,0.9959,0.9960
