Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static dynamic npm_cg acg,1105,431,241,191,674,864,624,0.7376,0.7925,0.9258,0.8540
static dynamic tajs,1105,431,546,413,674,559,541,0.8633,0.7564,0.8027,0.7789
static dynamic tajs acg,1105,431,241,191,674,864,624,0.7376,0.7925,0.9258,0.8540
static dynamic acg,1105,431,241,191,674,864,624,0.7376,0.7925,0.9258,0.8540
static closure_compiler,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler wala,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler wala npm_cg,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler wala npm_cg tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler wala npm_cg tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static closure_compiler wala npm_cg acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static closure_compiler wala tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler wala tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static closure_compiler wala acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static closure_compiler npm_cg,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler npm_cg tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler npm_cg tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static closure_compiler npm_cg acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static closure_compiler tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static closure_compiler tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static closure_compiler acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static wala,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static wala npm_cg,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static wala npm_cg tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static wala npm_cg tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static wala npm_cg acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static wala tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static wala tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static wala acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static npm_cg,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static npm_cg tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static npm_cg tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static npm_cg acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static tajs,1105,431,1035,413,674,70,52,0.4208,0.3990,0.0772,0.1293
static tajs acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
static acg,1105,431,487,191,674,618,378,0.5149,0.3922,0.5608,0.4616
nativecalls,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls dynamic,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler wala,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic closure_compiler wala npm_cg,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
