Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static nativecalls npm_cg tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static nativecalls npm_cg acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static nativecalls tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static nativecalls tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static nativecalls acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static dynamic,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler wala,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler wala npm_cg,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler wala npm_cg tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler wala npm_cg tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic closure_compiler wala npm_cg acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic closure_compiler wala tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler wala tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic closure_compiler wala acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic closure_compiler npm_cg,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler npm_cg tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler npm_cg tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic closure_compiler npm_cg acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic closure_compiler tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic closure_compiler tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic closure_compiler acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic wala,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic wala npm_cg,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic wala npm_cg tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic wala npm_cg tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic wala npm_cg acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic wala tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic wala tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic wala acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic npm_cg,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic npm_cg tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic npm_cg tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic npm_cg acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic tajs,342,170,91,84,172,251,165,0.7281,0.9231,0.9593,0.9408
static dynamic tajs acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static dynamic acg,342,170,50,48,172,292,170,0.6374,0.9600,0.9884,0.9740
static closure_compiler,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler wala,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler wala npm_cg,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler wala npm_cg tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler wala npm_cg tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static closure_compiler wala npm_cg acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static closure_compiler wala tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler wala tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static closure_compiler wala acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static closure_compiler npm_cg,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler npm_cg tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler npm_cg tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static closure_compiler npm_cg acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static closure_compiler tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static closure_compiler tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static closure_compiler acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static wala,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static wala npm_cg,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static wala npm_cg tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static wala npm_cg tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static wala npm_cg acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static wala tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static wala tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static wala acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static npm_cg,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static npm_cg tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static npm_cg tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static npm_cg acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static tajs,342,170,152,84,172,190,104,0.5497,0.5526,0.6047,0.5775
static tajs acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
static acg,342,170,67,48,172,275,153,0.5877,0.7164,0.8895,0.7936
nativecalls,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls dynamic,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler wala,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler wala npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler wala npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
nativecalls dynamic closure_compiler wala npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic closure_compiler wala npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
nativecalls dynamic closure_compiler wala tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
