Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,357,111,263,101,246,94,84,0.5182,0.3840,0.3415,0.3615
static nativecalls npm_cg tajs acg,357,111,155,59,246,202,150,0.5854,0.3806,0.6098,0.4687
static nativecalls npm_cg acg,357,111,155,59,246,202,150,0.5854,0.3806,0.6098,0.4687
static nativecalls tajs,357,111,263,101,246,94,84,0.5182,0.3840,0.3415,0.3615
static nativecalls tajs acg,357,111,155,59,246,202,150,0.5854,0.3806,0.6098,0.4687
static nativecalls acg,357,111,155,59,246,202,150,0.5854,0.3806,0.6098,0.4687
static dynamic,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic closure_compiler,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler wala,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler wala npm_cg,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler wala npm_cg tajs,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler wala npm_cg tajs acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic closure_compiler wala npm_cg acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic closure_compiler wala tajs,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler wala tajs acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic closure_compiler wala acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic closure_compiler npm_cg,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler npm_cg tajs,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler npm_cg tajs acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic closure_compiler npm_cg acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic closure_compiler tajs,357,111,79,68,246,280,235,0.8487,0.8608,0.9553,0.9056
static dynamic closure_compiler tajs acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic closure_compiler acg,357,111,73,63,246,286,236,0.8375,0.8630,0.9593,0.9086
static dynamic wala,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic wala npm_cg,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic wala npm_cg tajs,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic wala npm_cg tajs acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static dynamic wala npm_cg acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static dynamic wala tajs,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic wala tajs acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static dynamic wala acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static dynamic npm_cg,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic npm_cg tajs,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic npm_cg tajs acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static dynamic npm_cg acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static dynamic tajs,357,111,82,71,246,275,235,0.8571,0.8659,0.9553,0.9084
static dynamic tajs acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static dynamic acg,357,111,75,65,246,282,236,0.8431,0.8667,0.9593,0.9107
static closure_compiler,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler wala,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler wala npm_cg,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler wala npm_cg tajs,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler wala npm_cg tajs acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static closure_compiler wala npm_cg acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static closure_compiler wala tajs,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler wala tajs acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static closure_compiler wala acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static closure_compiler npm_cg,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler npm_cg tajs,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler npm_cg tajs acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static closure_compiler npm_cg acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static closure_compiler tajs,357,111,233,96,246,126,109,0.5742,0.4120,0.4431,0.4270
static closure_compiler tajs acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static closure_compiler acg,357,111,157,63,246,202,152,0.6022,0.4013,0.6179,0.4866
static wala,357,111,264,102,246,93,84,0.5210,0.3864,0.3415,0.3625
static wala npm_cg,357,111,264,102,246,93,84,0.5210,0.3864,0.3415,0.3625
static wala npm_cg tajs,357,111,264,102,246,93,84,0.5210,0.3864,0.3415,0.3625
static wala npm_cg tajs acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
static wala npm_cg acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
static wala tajs,357,111,264,102,246,93,84,0.5210,0.3864,0.3415,0.3625
static wala tajs acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
static wala acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
static npm_cg,357,111,264,102,246,93,84,0.5210,0.3864,0.3415,0.3625
static npm_cg tajs,357,111,264,102,246,93,84,0.5210,0.3864,0.3415,0.3625
static npm_cg tajs acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
static npm_cg acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
static tajs,357,111,264,102,246,93,84,0.5210,0.3864,0.3415,0.3625
static tajs acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
static acg,357,111,164,65,246,193,147,0.5938,0.3963,0.5976,0.4766
nativecalls,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls dynamic,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic closure_compiler,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler wala,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler wala npm_cg,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler wala npm_cg tajs,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler wala npm_cg tajs acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic closure_compiler wala npm_cg acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic closure_compiler wala tajs,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler wala tajs acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic closure_compiler wala acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic closure_compiler npm_cg,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler npm_cg tajs,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler npm_cg tajs acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic closure_compiler npm_cg acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic closure_compiler tajs,357,111,112,95,246,247,229,0.9076,0.8482,0.9309,0.8876
nativecalls dynamic closure_compiler tajs acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic closure_compiler acg,357,111,70,63,246,289,239,0.8459,0.9000,0.9715,0.9344
nativecalls dynamic wala,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic wala npm_cg,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic wala npm_cg tajs,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic wala npm_cg tajs acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls dynamic wala npm_cg acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls dynamic wala tajs,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic wala tajs acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls dynamic wala acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls dynamic npm_cg,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic npm_cg tajs,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic npm_cg tajs acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls dynamic npm_cg acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls dynamic tajs,357,111,129,106,246,228,223,0.9216,0.8217,0.9065,0.8620
nativecalls dynamic tajs acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls dynamic acg,357,111,72,65,246,285,239,0.8515,0.9028,0.9715,0.9359
nativecalls closure_compiler,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler wala,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler wala npm_cg,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler wala npm_cg tajs,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler wala npm_cg tajs acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls closure_compiler wala npm_cg acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls closure_compiler wala tajs,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler wala tajs acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls closure_compiler wala acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls closure_compiler npm_cg,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler npm_cg tajs,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler npm_cg tajs acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls closure_compiler npm_cg acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls closure_compiler tajs,357,111,324,100,246,35,22,0.3417,0.3086,0.0894,0.1387
nativecalls closure_compiler tajs acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls closure_compiler acg,357,111,203,64,246,156,107,0.4790,0.3153,0.4350,0.3656
nativecalls wala,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls wala npm_cg,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls wala npm_cg tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls wala npm_cg tajs acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
nativecalls wala npm_cg acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
nativecalls wala tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls wala tajs acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
nativecalls wala acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
nativecalls npm_cg,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls npm_cg tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls npm_cg tajs acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
nativecalls npm_cg acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
nativecalls tajs,357,111,357,111,246,0,0,0.3109,0.3109,0.0000,0.0000
nativecalls tajs acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
nativecalls acg,357,111,210,66,246,147,102,0.4706,0.3143,0.4146,0.3576
dynamic,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic closure_compiler,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler wala,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler wala npm_cg,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler wala npm_cg tajs,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler wala npm_cg tajs acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic closure_compiler wala npm_cg acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic closure_compiler wala tajs,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler wala tajs acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic closure_compiler wala acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic closure_compiler npm_cg,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler npm_cg tajs,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler npm_cg tajs acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic closure_compiler npm_cg acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic closure_compiler tajs,357,111,121,102,246,238,227,0.9216,0.8430,0.9228,0.8811
dynamic closure_compiler tajs acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic closure_compiler acg,357,111,80,70,246,279,236,0.8571,0.8750,0.9593,0.9152
dynamic wala,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic wala npm_cg,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic wala npm_cg tajs,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic wala npm_cg tajs acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
dynamic wala npm_cg acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
dynamic wala tajs,357,111,135,111,246,222,222,0.9328,0.8222,0.9024,0.8605
dynamic wala tajs acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
dynamic wala acg,357,111,82,72,246,275,236,0.8627,0.8780,0.9593,0.9169
