Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,127,47,42,25,80,85,63,0.6929,0.5952,0.7875,0.6780
static nativecalls npm_cg tajs acg,127,47,30,22,80,97,72,0.7402,0.7333,0.9000,0.8082
static nativecalls npm_cg acg,127,47,30,22,80,97,72,0.7402,0.7333,0.9000,0.8082
static nativecalls tajs,127,47,42,25,80,85,63,0.6929,0.5952,0.7875,0.6780
static nativecalls tajs acg,127,47,30,22,80,97,72,0.7402,0.7333,0.9000,0.8082
static nativecalls acg,127,47,30,22,80,97,72,0.7402,0.7333,0.9000,0.8082
static dynamic,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic closure_compiler,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler wala,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler wala npm_cg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler wala npm_cg tajs,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler wala npm_cg tajs acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic closure_compiler wala npm_cg acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic closure_compiler wala tajs,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler wala tajs acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic closure_compiler wala acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic closure_compiler npm_cg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler npm_cg tajs,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler npm_cg tajs acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic closure_compiler npm_cg acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic closure_compiler tajs,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic closure_compiler tajs acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic closure_compiler acg,127,47,25,23,80,102,78,0.7953,0.9200,0.9750,0.9467
static dynamic wala,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic wala npm_cg,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic wala npm_cg tajs,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic wala npm_cg tajs acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic wala npm_cg acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic wala tajs,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic wala tajs acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic wala acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic npm_cg,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic npm_cg tajs,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic npm_cg tajs acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic npm_cg acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic tajs,127,47,27,25,80,100,78,0.8110,0.9259,0.9750,0.9498
static dynamic tajs acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static dynamic acg,127,47,26,24,80,101,78,0.8031,0.9231,0.9750,0.9483
static closure_compiler,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler wala,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler wala npm_cg,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler wala npm_cg tajs,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler wala npm_cg tajs acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static closure_compiler wala npm_cg acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static closure_compiler wala tajs,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler wala tajs acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static closure_compiler wala acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static closure_compiler npm_cg,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler npm_cg tajs,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler npm_cg tajs acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static closure_compiler npm_cg acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static closure_compiler tajs,127,47,38,25,80,89,67,0.7244,0.6579,0.8375,0.7369
static closure_compiler tajs acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static closure_compiler acg,127,47,34,23,80,93,69,0.7244,0.6765,0.8625,0.7582
static wala,127,47,44,26,80,83,62,0.6929,0.5909,0.7750,0.6705
static wala npm_cg,127,47,44,26,80,83,62,0.6929,0.5909,0.7750,0.6705
static wala npm_cg tajs,127,47,44,26,80,83,62,0.6929,0.5909,0.7750,0.6705
static wala npm_cg tajs acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
static wala npm_cg acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
static wala tajs,127,47,44,26,80,83,62,0.6929,0.5909,0.7750,0.6705
static wala tajs acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
static wala acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
static npm_cg,127,47,44,26,80,83,62,0.6929,0.5909,0.7750,0.6705
static npm_cg tajs,127,47,44,26,80,83,62,0.6929,0.5909,0.7750,0.6705
static npm_cg tajs acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
static npm_cg acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
static tajs,127,47,44,26,80,83,62,0.6929,0.5909,0.7750,0.6705
static tajs acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
static acg,127,47,35,24,80,92,69,0.7323,0.6857,0.8625,0.7640
nativecalls,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
nativecalls dynamic,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
nativecalls dynamic closure_compiler,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs,127,47,35,35,80,92,80,0.9055,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler acg,127,47,30,30,80,97,80,0.8661,1.0000,1.0000,1.0000
nativecalls dynamic wala,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
nativecalls dynamic wala npm_cg,127,47,52,45,80,75,73,0.9291,0.8654,0.9125,0.8883
