Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,533,348,524,355,185,9,16,0.6961,0.6775,0.0865,0.1534
static nativecalls npm_cg tajs acg,533,348,294,192,185,239,83,0.5159,0.6531,0.4486,0.5319
static nativecalls npm_cg acg,533,348,294,192,185,239,83,0.5159,0.6531,0.4486,0.5319
static nativecalls tajs,533,348,524,355,185,9,16,0.6961,0.6775,0.0865,0.1534
static nativecalls tajs acg,533,348,294,192,185,239,83,0.5159,0.6531,0.4486,0.5319
static nativecalls acg,533,348,294,192,185,239,83,0.5159,0.6531,0.4486,0.5319
static dynamic,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic closure_compiler,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler wala,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler wala npm_cg,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler wala npm_cg tajs,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler wala npm_cg tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic closure_compiler wala npm_cg acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic closure_compiler wala tajs,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler wala tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic closure_compiler wala acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic closure_compiler npm_cg,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler npm_cg tajs,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler npm_cg tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic closure_compiler npm_cg acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic closure_compiler tajs,533,348,237,236,185,297,184,0.7880,0.9958,0.9946,0.9952
static dynamic closure_compiler tajs acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic closure_compiler acg,533,348,203,202,185,331,184,0.7242,0.9951,0.9946,0.9948
static dynamic wala,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic wala npm_cg,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic wala npm_cg tajs,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic wala npm_cg tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static dynamic wala npm_cg acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static dynamic wala tajs,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic wala tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static dynamic wala acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static dynamic npm_cg,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic npm_cg tajs,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic npm_cg tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static dynamic npm_cg acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static dynamic tajs,533,348,288,287,185,245,184,0.8837,0.9965,0.9946,0.9956
static dynamic tajs acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static dynamic acg,533,348,213,212,185,320,184,0.7430,0.9953,0.9946,0.9949
static closure_compiler,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler wala,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler wala npm_cg,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler wala npm_cg tajs,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler wala npm_cg tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
static closure_compiler wala npm_cg acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
static closure_compiler wala tajs,533,348,381,258,185,153,62,0.6004,0.6772,0.3351,0.4484
static closure_compiler wala tajs acg,533,348,305,208,185,229,88,0.5553,0.6820,0.4757,0.5604
