Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,869,557,310,222,312,559,224,0.5132,0.7161,0.7179,0.7170
static nativecalls npm_cg tajs acg,869,557,239,186,312,630,259,0.5121,0.7782,0.8301,0.8033
static nativecalls npm_cg acg,869,557,239,186,312,630,259,0.5121,0.7782,0.8301,0.8033
static nativecalls tajs,869,557,310,222,312,559,224,0.5132,0.7161,0.7179,0.7170
static nativecalls tajs acg,869,557,239,186,312,630,259,0.5121,0.7782,0.8301,0.8033
static nativecalls acg,869,557,239,186,312,630,259,0.5121,0.7782,0.8301,0.8033
static dynamic,869,557,222,219,312,647,309,0.6076,0.9865,0.9904,0.9884
static dynamic closure_compiler,869,557,204,203,312,666,311,0.5915,0.9951,0.9968,0.9959
static dynamic closure_compiler wala,869,557,204,203,312,666,311,0.5915,0.9951,0.9968,0.9959
static dynamic closure_compiler wala npm_cg,869,557,204,203,312,666,311,0.5915,0.9951,0.9968,0.9959
static dynamic closure_compiler wala npm_cg tajs,869,557,204,203,312,666,311,0.5915,0.9951,0.9968,0.9959
static dynamic closure_compiler wala npm_cg tajs acg,869,557,186,185,312,684,311,0.5708,0.9946,0.9968,0.9957
static dynamic closure_compiler wala npm_cg acg,869,557,186,185,312,684,311,0.5708,0.9946,0.9968,0.9957
static dynamic closure_compiler wala tajs,869,557,204,203,312,666,311,0.5915,0.9951,0.9968,0.9959
static dynamic closure_compiler wala tajs acg,869,557,186,185,312,684,311,0.5708,0.9946,0.9968,0.9957
static dynamic closure_compiler wala acg,869,557,186,185,312,684,311,0.5708,0.9946,0.9968,0.9957
static dynamic closure_compiler npm_cg,869,557,204,203,312,666,311,0.5915,0.9951,0.9968,0.9959
static dynamic closure_compiler npm_cg tajs,869,557,204,203,312,666,311,0.5915,0.9951,0.9968,0.9959
