Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,622,270,239,140,352,383,253,0.6318,0.5858,0.7188,0.6455
static nativecalls npm_cg tajs acg,622,270,239,140,352,383,253,0.6318,0.5858,0.7188,0.6455
static nativecalls npm_cg acg,622,270,239,140,352,383,253,0.6318,0.5858,0.7188,0.6455
static nativecalls tajs,622,270,239,140,352,383,253,0.6318,0.5858,0.7188,0.6455
static nativecalls tajs acg,622,270,239,140,352,383,253,0.6318,0.5858,0.7188,0.6455
static nativecalls acg,622,270,239,140,352,383,253,0.6318,0.5858,0.7188,0.6455
static dynamic,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic closure_compiler,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala npm_cg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala npm_cg tajs,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala npm_cg tajs acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala npm_cg acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala tajs,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala tajs acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler wala acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler npm_cg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler npm_cg tajs,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler npm_cg tajs acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler npm_cg acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler tajs,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler tajs acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic closure_compiler acg,622,270,124,99,352,500,327,0.6849,0.7984,0.9290,0.8587
static dynamic wala,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic wala npm_cg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic wala npm_cg tajs,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic wala npm_cg tajs acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic wala npm_cg acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic wala tajs,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic wala tajs acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic wala acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic npm_cg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic npm_cg tajs,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic npm_cg tajs acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic npm_cg acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic tajs,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic tajs acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static dynamic acg,622,270,148,119,352,474,323,0.7106,0.8041,0.9176,0.8571
static closure_compiler,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala npm_cg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala npm_cg tajs,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala npm_cg tajs acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala npm_cg acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala tajs,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala tajs acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler wala acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler npm_cg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler npm_cg tajs,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler npm_cg tajs acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler npm_cg acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler tajs,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler tajs acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static closure_compiler acg,622,270,208,131,352,416,275,0.6527,0.6298,0.7813,0.6974
static wala,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static wala npm_cg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static wala npm_cg tajs,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static wala npm_cg tajs acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static wala npm_cg acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static wala tajs,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static wala tajs acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static wala acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static npm_cg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static npm_cg tajs,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static npm_cg tajs acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static npm_cg acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static tajs,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static tajs acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
static acg,622,270,278,162,352,344,236,0.6399,0.5827,0.6705,0.6235
nativecalls,622,270,622,270,352,0,0,0.4341,0.4341,0.0000,0.0000
nativecalls dynamic,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic closure_compiler,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala npm_cg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala npm_cg tajs,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala npm_cg tajs acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala npm_cg acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala tajs,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala tajs acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler wala acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler npm_cg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler npm_cg tajs,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler npm_cg tajs acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler npm_cg acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler tajs,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler tajs acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic closure_compiler acg,622,270,163,132,352,461,321,0.7283,0.8098,0.9119,0.8578
nativecalls dynamic wala,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic wala npm_cg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic wala npm_cg tajs,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic wala npm_cg tajs acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic wala npm_cg acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic wala tajs,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic wala tajs acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic wala acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic npm_cg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic npm_cg tajs,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic npm_cg tajs acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic npm_cg acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic tajs,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic tajs acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls dynamic acg,622,270,321,259,352,301,290,0.8826,0.8069,0.8239,0.8153
nativecalls closure_compiler,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala npm_cg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala npm_cg tajs,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala npm_cg tajs acg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala npm_cg acg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala tajs,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala tajs acg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler wala acg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler npm_cg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler npm_cg tajs,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler npm_cg tajs acg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
nativecalls closure_compiler npm_cg acg,622,270,374,181,352,249,159,0.5466,0.4840,0.4517,0.4673
