Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls wala tajs acg,127,39,52,24,88,75,60,0.6614,0.4615,0.6818,0.5505
nativecalls wala acg,127,39,52,24,88,75,60,0.6614,0.4615,0.6818,0.5505
nativecalls npm_cg,127,39,127,39,88,0,0,0.3071,0.3071,0.0000,0.0000
nativecalls npm_cg tajs,127,39,127,39,88,0,0,0.3071,0.3071,0.0000,0.0000
nativecalls npm_cg tajs acg,127,39,52,24,88,75,60,0.6614,0.4615,0.6818,0.5505
nativecalls npm_cg acg,127,39,52,24,88,75,60,0.6614,0.4615,0.6818,0.5505
nativecalls tajs,127,39,127,39,88,0,0,0.3071,0.3071,0.0000,0.0000
nativecalls tajs acg,127,39,52,24,88,75,60,0.6614,0.4615,0.6818,0.5505
nativecalls acg,127,39,52,24,88,75,60,0.6614,0.4615,0.6818,0.5505
dynamic,127,39,46,39,88,81,81,0.9449,0.8478,0.9205,0.8826
dynamic closure_compiler,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
dynamic closure_compiler wala,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
dynamic closure_compiler wala npm_cg,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
dynamic closure_compiler wala npm_cg tajs,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
dynamic closure_compiler wala npm_cg tajs acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic closure_compiler wala npm_cg acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic closure_compiler wala tajs,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
dynamic closure_compiler wala tajs acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic closure_compiler wala acg,127,39,27,25,88,100,86,0.8740,0.9259,0.9773,0.9509
dynamic closure_compiler npm_cg,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
dynamic closure_compiler npm_cg tajs,127,39,32,30,88,95,86,0.9134,0.9375,0.9773,0.9570
