Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg,1243,779,422,340,464,821,382,0.5809,0.8057,0.8233,0.8144
static nativecalls npm_cg tajs,1243,779,422,340,464,821,382,0.5809,0.8057,0.8233,0.8144
static nativecalls npm_cg tajs acg,1243,779,318,281,464,925,427,0.5696,0.8836,0.9203,0.9016
static nativecalls npm_cg acg,1243,779,318,281,464,925,427,0.5696,0.8836,0.9203,0.9016
static nativecalls tajs,1243,779,422,340,464,821,382,0.5809,0.8057,0.8233,0.8144
static nativecalls tajs acg,1243,779,318,281,464,925,427,0.5696,0.8836,0.9203,0.9016
static nativecalls acg,1243,779,318,281,464,925,427,0.5696,0.8836,0.9203,0.9016
static dynamic,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic closure_compiler,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler wala,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler wala npm_cg,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler wala npm_cg tajs,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler wala npm_cg tajs acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic closure_compiler wala npm_cg acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic closure_compiler wala tajs,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler wala tajs acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic closure_compiler wala acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic closure_compiler npm_cg,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler npm_cg tajs,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler npm_cg tajs acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic closure_compiler npm_cg acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic closure_compiler tajs,1243,779,316,291,464,928,439,0.5873,0.9209,0.9461,0.9333
static dynamic closure_compiler tajs acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic closure_compiler acg,1243,779,273,251,464,971,442,0.5575,0.9194,0.9526,0.9357
static dynamic wala,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic wala npm_cg,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic wala npm_cg tajs,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic wala npm_cg tajs acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static dynamic wala npm_cg acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static dynamic wala tajs,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic wala tajs acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static dynamic wala acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static dynamic npm_cg,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic npm_cg tajs,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic npm_cg tajs acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static dynamic npm_cg acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static dynamic tajs,1243,779,359,325,464,884,430,0.6074,0.9053,0.9267,0.9159
static dynamic tajs acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static dynamic acg,1243,779,307,280,464,936,437,0.5768,0.9121,0.9418,0.9267
static closure_compiler,1243,779,338,302,464,906,428,0.5873,0.8935,0.9224,0.9077
static closure_compiler wala,1243,779,338,302,464,906,428,0.5873,0.8935,0.9224,0.9077
static closure_compiler wala npm_cg,1243,779,338,302,464,906,428,0.5873,0.8935,0.9224,0.9077
static closure_compiler wala npm_cg tajs,1243,779,338,302,464,906,428,0.5873,0.8935,0.9224,0.9077
static closure_compiler wala npm_cg tajs acg,1243,779,289,260,464,955,435,0.5591,0.8997,0.9375,0.9182
static closure_compiler wala npm_cg acg,1243,779,289,260,464,955,435,0.5591,0.8997,0.9375,0.9182
static closure_compiler wala tajs,1243,779,338,302,464,906,428,0.5873,0.8935,0.9224,0.9077
static closure_compiler wala tajs acg,1243,779,289,260,464,955,435,0.5591,0.8997,0.9375,0.9182
static closure_compiler wala acg,1243,779,289,260,464,955,435,0.5591,0.8997,0.9375,0.9182
static closure_compiler npm_cg,1243,779,338,302,464,906,428,0.5873,0.8935,0.9224,0.9077
static closure_compiler npm_cg tajs,1243,779,338,302,464,906,428,0.5873,0.8935,0.9224,0.9077
static closure_compiler npm_cg tajs acg,1243,779,289,260,464,955,435,0.5591,0.8997,0.9375,0.9182
