Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static,170,45,63,25,125,107,87,0.6588,0.3968,0.6960,0.5055
static nativecalls,170,45,34,15,125,136,106,0.7118,0.4412,0.8480,0.5804
static nativecalls dynamic,170,45,11,9,125,159,123,0.7765,0.8182,0.9840,0.8935
