Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static,400,235,233,170,165,167,102,0.6800,0.7296,0.6182,0.6693
static nativecalls,400,235,222,160,165,178,103,0.6575,0.7207,0.6242,0.6690
static nativecalls dynamic,400,235,90,90,165,310,165,0.6375,1.0000,1.0000,1.0000
