Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler acg,128,48,51,32,80,77,61,0.7266,0.6275,0.7625,0.6884
nativecalls wala,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
nativecalls wala npm_cg,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
nativecalls wala npm_cg tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
nativecalls wala npm_cg tajs acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
nativecalls wala npm_cg acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
nativecalls wala tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
nativecalls wala tajs acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
nativecalls wala acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
nativecalls npm_cg,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
nativecalls npm_cg tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
nativecalls npm_cg tajs acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
nativecalls npm_cg acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
nativecalls tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
nativecalls tajs acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
nativecalls acg,128,48,53,33,80,75,60,0.7266,0.6226,0.7500,0.6804
dynamic,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic closure_compiler,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler wala,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler wala npm_cg,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler wala npm_cg tajs,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler wala npm_cg tajs acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic closure_compiler wala npm_cg acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic closure_compiler wala tajs,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler wala tajs acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic closure_compiler wala acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic closure_compiler npm_cg,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler npm_cg tajs,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler npm_cg tajs acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic closure_compiler npm_cg acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic closure_compiler tajs,128,48,41,39,80,87,78,0.9141,0.9512,0.9750,0.9630
dynamic closure_compiler tajs acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic closure_compiler acg,128,48,36,34,80,92,78,0.8750,0.9444,0.9750,0.9595
dynamic wala,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic wala npm_cg,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic wala npm_cg tajs,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic wala npm_cg tajs acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
dynamic wala npm_cg acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
dynamic wala tajs,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic wala tajs acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
dynamic wala acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
dynamic npm_cg,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic npm_cg tajs,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic npm_cg tajs acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
dynamic npm_cg acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
dynamic tajs,128,48,55,48,80,73,73,0.9453,0.8727,0.9125,0.8922
dynamic tajs acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
dynamic acg,128,48,37,35,80,91,78,0.8828,0.9459,0.9750,0.9603
closure_compiler,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler wala,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler wala npm_cg,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler wala npm_cg tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
closure_compiler wala npm_cg acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
closure_compiler wala tajs,128,48,128,48,80,0,0,0.3750,0.3750,0.0000,0.0000
closure_compiler wala tajs acg,128,48,56,34,80,72,58,0.7188,0.6071,0.7250,0.6609
