Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,867,462,289,184,405,578,300,0.5582,0.6367,0.7407,0.6848
static nativecalls npm_cg tajs acg,867,462,218,134,405,649,321,0.5248,0.6147,0.7926,0.6924
static nativecalls npm_cg acg,867,462,218,134,405,649,321,0.5248,0.6147,0.7926,0.6924
static nativecalls tajs,867,462,289,184,405,578,300,0.5582,0.6367,0.7407,0.6848
static nativecalls tajs acg,867,462,218,134,405,649,321,0.5248,0.6147,0.7926,0.6924
static nativecalls acg,867,462,218,134,405,649,321,0.5248,0.6147,0.7926,0.6924
static dynamic,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler wala,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler wala npm_cg,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler wala npm_cg tajs,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler wala npm_cg tajs acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic closure_compiler wala npm_cg acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic closure_compiler wala tajs,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler wala tajs acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic closure_compiler wala acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic closure_compiler npm_cg,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler npm_cg tajs,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler npm_cg tajs acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic closure_compiler npm_cg acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic closure_compiler tajs,867,462,213,188,405,656,380,0.6551,0.8826,0.9383,0.9096
static dynamic closure_compiler tajs acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic closure_compiler acg,867,462,171,148,405,698,382,0.6113,0.8655,0.9432,0.9027
static dynamic wala,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic wala npm_cg,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic wala npm_cg tajs,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic wala npm_cg tajs acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static dynamic wala npm_cg acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static dynamic wala tajs,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic wala tajs acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static dynamic wala acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static dynamic npm_cg,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic npm_cg tajs,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic npm_cg tajs acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static dynamic npm_cg acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static dynamic tajs,867,462,213,188,405,654,380,0.6551,0.8826,0.9383,0.9096
static dynamic tajs acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static dynamic acg,867,462,171,148,405,696,382,0.6113,0.8655,0.9432,0.9027
static closure_compiler,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler wala,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler wala npm_cg,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler wala npm_cg tajs,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler wala npm_cg tajs acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static closure_compiler wala npm_cg acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static closure_compiler wala tajs,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler wala tajs acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static closure_compiler wala acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static closure_compiler npm_cg,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler npm_cg tajs,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler npm_cg tajs acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static closure_compiler npm_cg acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static closure_compiler tajs,867,462,297,191,405,572,299,0.5652,0.6431,0.7383,0.6874
static closure_compiler tajs acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static closure_compiler acg,867,462,236,148,405,633,317,0.5363,0.6271,0.7827,0.6963
static wala,867,462,302,192,405,565,295,0.5617,0.6358,0.7284,0.6789
static wala npm_cg,867,462,302,192,405,565,295,0.5617,0.6358,0.7284,0.6789
static wala npm_cg tajs,867,462,302,192,405,565,295,0.5617,0.6358,0.7284,0.6789
static wala npm_cg tajs acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
static wala npm_cg acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
static wala tajs,867,462,302,192,405,565,295,0.5617,0.6358,0.7284,0.6789
static wala tajs acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
static wala acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
static npm_cg,867,462,302,192,405,565,295,0.5617,0.6358,0.7284,0.6789
static npm_cg tajs,867,462,302,192,405,565,295,0.5617,0.6358,0.7284,0.6789
static npm_cg tajs acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
static npm_cg acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
static tajs,867,462,302,192,405,565,295,0.5617,0.6358,0.7284,0.6789
static tajs acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
static acg,867,462,236,148,405,631,317,0.5363,0.6271,0.7827,0.6963
nativecalls,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls dynamic,867,462,614,458,405,253,249,0.8155,0.7459,0.6148,0.6741
nativecalls dynamic closure_compiler,867,462,598,448,405,271,255,0.8108,0.7492,0.6296,0.6842
nativecalls dynamic closure_compiler wala,867,462,598,448,405,271,255,0.8108,0.7492,0.6296,0.6842
nativecalls dynamic closure_compiler wala npm_cg,867,462,596,448,405,273,257,0.8131,0.7517,0.6346,0.6882
nativecalls dynamic closure_compiler wala npm_cg tajs,867,462,598,448,405,271,255,0.8108,0.7492,0.6296,0.6842
nativecalls dynamic closure_compiler wala npm_cg tajs acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic closure_compiler wala npm_cg acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic closure_compiler wala tajs,867,462,598,448,405,271,255,0.8108,0.7492,0.6296,0.6842
nativecalls dynamic closure_compiler wala tajs acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic closure_compiler wala acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic closure_compiler npm_cg,867,462,598,448,405,271,255,0.8108,0.7492,0.6296,0.6842
nativecalls dynamic closure_compiler npm_cg tajs,867,462,598,448,405,271,255,0.8108,0.7492,0.6296,0.6842
nativecalls dynamic closure_compiler npm_cg tajs acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic closure_compiler npm_cg acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic closure_compiler tajs,867,462,598,448,405,271,255,0.8108,0.7492,0.6296,0.6842
nativecalls dynamic closure_compiler tajs acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic closure_compiler acg,867,462,229,202,405,640,378,0.6690,0.8821,0.9333,0.9070
nativecalls dynamic wala,867,462,614,458,405,253,249,0.8155,0.7459,0.6148,0.6741
nativecalls dynamic wala npm_cg,867,462,614,458,405,253,249,0.8155,0.7459,0.6148,0.6741
nativecalls dynamic wala npm_cg tajs,867,462,612,458,405,255,251,0.8178,0.7484,0.6198,0.6780
nativecalls dynamic wala npm_cg tajs acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls dynamic wala npm_cg acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls dynamic wala tajs,867,462,614,458,405,253,249,0.8155,0.7459,0.6148,0.6741
nativecalls dynamic wala tajs acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls dynamic wala acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls dynamic npm_cg,867,462,617,458,405,250,246,0.8120,0.7423,0.6074,0.6681
nativecalls dynamic npm_cg tajs,867,462,614,458,405,253,249,0.8155,0.7459,0.6148,0.6741
nativecalls dynamic npm_cg tajs acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls dynamic npm_cg acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls dynamic tajs,867,462,614,458,405,253,249,0.8155,0.7459,0.6148,0.6741
nativecalls dynamic tajs acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls dynamic acg,867,462,230,203,405,637,378,0.6701,0.8826,0.9333,0.9073
nativecalls closure_compiler,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler wala,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler wala npm_cg,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler wala npm_cg tajs,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler wala npm_cg tajs acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls closure_compiler wala npm_cg acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls closure_compiler wala tajs,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler wala tajs acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls closure_compiler wala acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls closure_compiler npm_cg,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler npm_cg tajs,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler npm_cg tajs acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls closure_compiler npm_cg acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls closure_compiler tajs,867,462,829,453,405,40,29,0.5559,0.5464,0.0716,0.1266
nativecalls closure_compiler tajs acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls closure_compiler acg,867,462,319,205,405,550,291,0.5721,0.6426,0.7185,0.6785
nativecalls wala,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls wala npm_cg,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls wala npm_cg tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls wala npm_cg tajs acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
nativecalls wala npm_cg acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
nativecalls wala tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls wala tajs acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
nativecalls wala acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
nativecalls npm_cg,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls npm_cg tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls npm_cg tajs acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
nativecalls npm_cg acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
nativecalls tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
nativecalls tajs acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
nativecalls acg,867,462,321,206,405,546,290,0.5721,0.6417,0.7160,0.6769
dynamic,867,462,623,464,405,244,246,0.8189,0.7448,0.6074,0.6691
dynamic closure_compiler,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler wala,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler wala npm_cg,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler wala npm_cg tajs,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler wala npm_cg tajs acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic closure_compiler wala npm_cg acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic closure_compiler wala tajs,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler wala tajs acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic closure_compiler wala acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic closure_compiler npm_cg,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler npm_cg tajs,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler npm_cg tajs acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic closure_compiler npm_cg acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic closure_compiler tajs,867,462,607,456,405,262,254,0.8189,0.7512,0.6272,0.6836
dynamic closure_compiler tajs acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic closure_compiler acg,867,462,262,232,405,607,375,0.7001,0.8855,0.9259,0.9053
dynamic wala,867,462,623,464,405,244,246,0.8189,0.7448,0.6074,0.6691
dynamic wala npm_cg,867,462,620,464,405,247,249,0.8224,0.7484,0.6148,0.6751
dynamic wala npm_cg tajs,867,462,618,464,405,249,251,0.8247,0.7508,0.6198,0.6790
dynamic wala npm_cg tajs acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
dynamic wala npm_cg acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
dynamic wala tajs,867,462,618,464,405,249,251,0.8247,0.7508,0.6198,0.6790
dynamic wala tajs acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
dynamic wala acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
dynamic npm_cg,867,462,620,464,405,247,249,0.8224,0.7484,0.6148,0.6751
dynamic npm_cg tajs,867,462,620,464,405,247,249,0.8224,0.7484,0.6148,0.6751
dynamic npm_cg tajs acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
dynamic npm_cg acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
dynamic tajs,867,462,618,464,405,249,251,0.8247,0.7508,0.6198,0.6790
dynamic tajs acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
dynamic acg,867,462,263,233,405,604,375,0.7013,0.8859,0.9259,0.9055
closure_compiler,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler wala,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler wala npm_cg,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler wala npm_cg tajs,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler wala npm_cg tajs acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
closure_compiler wala npm_cg acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
closure_compiler wala tajs,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler wala tajs acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
closure_compiler wala acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
closure_compiler npm_cg,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler npm_cg tajs,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler npm_cg tajs acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
closure_compiler npm_cg acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
closure_compiler tajs,867,462,834,456,405,35,27,0.5571,0.5468,0.0667,0.1188
closure_compiler tajs acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
closure_compiler acg,867,462,353,232,405,516,284,0.5952,0.6572,0.7012,0.6785
wala,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
wala npm_cg,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
wala npm_cg tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
wala npm_cg tajs acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
wala npm_cg acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
wala tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
wala tajs acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
wala acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
npm_cg,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
npm_cg tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
npm_cg tajs acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
npm_cg acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
tajs,867,462,867,464,405,0,2,0.5375,0.5352,0.0049,0.0098
tajs acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
acg,867,462,355,233,405,512,283,0.5952,0.6563,0.6988,0.6769
