Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,128,52,43,27,76,85,60,0.6797,0.6279,0.7895,0.6995
static nativecalls npm_cg tajs acg,128,52,31,24,76,97,69,0.7266,0.7742,0.9079,0.8357
static nativecalls npm_cg acg,128,52,31,24,76,97,69,0.7266,0.7742,0.9079,0.8357
static nativecalls tajs,128,52,43,27,76,85,60,0.6797,0.6279,0.7895,0.6995
static nativecalls tajs acg,128,52,31,24,76,97,69,0.7266,0.7742,0.9079,0.8357
static nativecalls acg,128,52,31,24,76,97,69,0.7266,0.7742,0.9079,0.8357
static dynamic,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic closure_compiler,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler wala,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler wala npm_cg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler wala npm_cg tajs,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler wala npm_cg tajs acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic closure_compiler wala npm_cg acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic closure_compiler wala tajs,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler wala tajs acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic closure_compiler wala acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic closure_compiler npm_cg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler npm_cg tajs,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler npm_cg tajs acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic closure_compiler npm_cg acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic closure_compiler tajs,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic closure_compiler tajs acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic closure_compiler acg,128,52,27,25,76,101,74,0.7734,0.9259,0.9737,0.9492
static dynamic wala,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic wala npm_cg,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic wala npm_cg tajs,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic wala npm_cg tajs acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic wala npm_cg acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic wala tajs,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic wala tajs acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic wala acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic npm_cg,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic npm_cg tajs,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic npm_cg tajs acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic npm_cg acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic tajs,128,52,29,27,76,99,74,0.7891,0.9310,0.9737,0.9519
static dynamic tajs acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static dynamic acg,128,52,28,26,76,100,74,0.7813,0.9286,0.9737,0.9506
static closure_compiler,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler wala,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler wala npm_cg,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler wala npm_cg tajs,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler wala npm_cg tajs acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static closure_compiler wala npm_cg acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static closure_compiler wala tajs,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler wala tajs acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static closure_compiler wala acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static closure_compiler npm_cg,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler npm_cg tajs,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler npm_cg tajs acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static closure_compiler npm_cg acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static closure_compiler tajs,128,52,39,27,76,89,64,0.7109,0.6923,0.8421,0.7599
static closure_compiler tajs acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static closure_compiler acg,128,52,35,25,76,93,66,0.7109,0.7143,0.8684,0.7838
static wala,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala npm_cg,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala npm_cg tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala npm_cg tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static wala npm_cg acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static wala tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static wala tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static wala acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static npm_cg,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static npm_cg tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static npm_cg tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static npm_cg acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static tajs,128,52,45,28,76,83,59,0.6797,0.6222,0.7763,0.6908
static tajs acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
static acg,128,52,36,26,76,92,66,0.7188,0.7222,0.8684,0.7886
nativecalls,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls dynamic,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic closure_compiler,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs,128,52,40,40,76,88,76,0.9063,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler acg,128,52,34,34,76,94,76,0.8594,1.0000,1.0000,1.0000
nativecalls dynamic wala,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic wala npm_cg,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic wala npm_cg tajs,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic wala npm_cg tajs acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls dynamic wala npm_cg acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls dynamic wala tajs,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic wala tajs acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls dynamic wala acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls dynamic npm_cg,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic npm_cg tajs,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic npm_cg tajs acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls dynamic npm_cg acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls dynamic tajs,128,52,57,50,76,71,69,0.9297,0.8772,0.9079,0.8923
nativecalls dynamic tajs acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls dynamic acg,128,52,35,35,76,93,76,0.8672,1.0000,1.0000,1.0000
nativecalls closure_compiler,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler wala,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler wala npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
nativecalls closure_compiler wala npm_cg acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
nativecalls closure_compiler wala tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler wala tajs acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
nativecalls closure_compiler wala acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
nativecalls closure_compiler npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
nativecalls closure_compiler npm_cg acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
nativecalls closure_compiler tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
nativecalls closure_compiler tajs acg,128,52,51,35,76,77,60,0.7422,0.6863,0.7895,0.7343
