Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls npm_cg tajs,256,154,119,84,102,137,67,0.5898,0.7059,0.6569,0.6805
static nativecalls npm_cg tajs acg,256,154,63,52,102,193,91,0.5586,0.8254,0.8922,0.8575
static nativecalls npm_cg acg,256,154,63,52,102,193,91,0.5586,0.8254,0.8922,0.8575
static nativecalls tajs,256,154,119,84,102,137,67,0.5898,0.7059,0.6569,0.6805
static nativecalls tajs acg,256,154,63,52,102,193,91,0.5586,0.8254,0.8922,0.8575
static nativecalls acg,256,154,63,52,102,193,91,0.5586,0.8254,0.8922,0.8575
static dynamic,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic closure_compiler,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler wala,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler wala npm_cg,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler wala npm_cg tajs,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler wala npm_cg tajs acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic closure_compiler wala npm_cg acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic closure_compiler wala tajs,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler wala tajs acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic closure_compiler wala acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic closure_compiler npm_cg,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler npm_cg tajs,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler npm_cg tajs acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic closure_compiler npm_cg acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic closure_compiler tajs,256,154,80,79,102,177,101,0.7031,0.9875,0.9902,0.9888
static dynamic closure_compiler tajs acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic closure_compiler acg,256,154,63,62,102,194,101,0.6367,0.9841,0.9902,0.9872
static dynamic wala,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic wala npm_cg,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic wala npm_cg tajs,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic wala npm_cg tajs acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static dynamic wala npm_cg acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static dynamic wala tajs,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic wala tajs acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static dynamic wala acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static dynamic npm_cg,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic npm_cg tajs,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic npm_cg tajs acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static dynamic npm_cg acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static dynamic tajs,256,154,85,84,102,171,101,0.7227,0.9882,0.9902,0.9892
static dynamic tajs acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static dynamic acg,256,154,67,66,102,189,101,0.6523,0.9851,0.9902,0.9876
static closure_compiler,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler wala,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler wala npm_cg,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler wala npm_cg tajs,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler wala npm_cg tajs acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static closure_compiler wala npm_cg acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static closure_compiler wala tajs,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler wala tajs acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static closure_compiler wala acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static closure_compiler npm_cg,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler npm_cg tajs,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler npm_cg tajs acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static closure_compiler npm_cg acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static closure_compiler tajs,256,154,126,87,102,131,63,0.5859,0.6905,0.6176,0.6520
static closure_compiler tajs acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static closure_compiler acg,256,154,84,63,102,173,81,0.5625,0.7500,0.7941,0.7714
static wala,256,154,144,95,102,112,53,0.5781,0.6597,0.5196,0.5813
static wala npm_cg,256,154,144,95,102,112,53,0.5781,0.6597,0.5196,0.5813
static wala npm_cg tajs,256,154,144,95,102,112,53,0.5781,0.6597,0.5196,0.5813
static wala npm_cg tajs acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
static wala npm_cg acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
static wala tajs,256,154,144,95,102,112,53,0.5781,0.6597,0.5196,0.5813
static wala tajs acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
static wala acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
static npm_cg,256,154,144,95,102,112,53,0.5781,0.6597,0.5196,0.5813
static npm_cg tajs,256,154,144,95,102,112,53,0.5781,0.6597,0.5196,0.5813
static npm_cg tajs acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
static npm_cg acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
static tajs,256,154,144,95,102,112,53,0.5781,0.6597,0.5196,0.5813
static tajs acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
static acg,256,154,92,68,102,164,78,0.5703,0.7391,0.7647,0.7517
nativecalls,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls dynamic,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic closure_compiler,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs,256,154,71,71,102,186,102,0.6758,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler acg,256,154,47,47,102,210,102,0.5820,1.0000,1.0000,1.0000
nativecalls dynamic wala,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic wala npm_cg,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic wala npm_cg tajs,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic wala npm_cg tajs acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls dynamic wala npm_cg acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls dynamic wala tajs,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic wala tajs acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls dynamic wala acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls dynamic npm_cg,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic npm_cg tajs,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic npm_cg tajs acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls dynamic npm_cg acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls dynamic tajs,256,154,154,148,102,102,96,0.9531,0.9610,0.9412,0.9510
nativecalls dynamic tajs acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls dynamic acg,256,154,54,54,102,202,102,0.6094,1.0000,1.0000,1.0000
nativecalls closure_compiler,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler wala,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler wala npm_cg,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler wala npm_cg tajs,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler wala npm_cg tajs acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls closure_compiler wala npm_cg acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls closure_compiler wala tajs,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler wala tajs acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls closure_compiler wala acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls closure_compiler npm_cg,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler npm_cg tajs,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler npm_cg tajs acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls closure_compiler npm_cg acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls closure_compiler tajs,256,154,165,98,102,92,35,0.5195,0.5939,0.3431,0.4350
nativecalls closure_compiler tajs acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls closure_compiler acg,256,154,67,51,102,190,86,0.5352,0.7612,0.8431,0.8001
nativecalls wala,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls wala npm_cg,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls wala npm_cg tajs,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls wala npm_cg tajs acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
nativecalls wala npm_cg acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
nativecalls wala tajs,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls wala tajs acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
nativecalls wala acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
nativecalls npm_cg,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls npm_cg tajs,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls npm_cg tajs acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
nativecalls npm_cg acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
nativecalls tajs,256,154,255,154,102,1,1,0.6055,0.6039,0.0098,0.0193
nativecalls tajs acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
nativecalls acg,256,154,77,58,102,179,83,0.5508,0.7532,0.8137,0.7823
dynamic,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic closure_compiler,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler wala,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler wala npm_cg,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler wala npm_cg tajs,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler wala npm_cg tajs acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic closure_compiler wala npm_cg acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic closure_compiler wala tajs,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler wala tajs acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic closure_compiler wala acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic closure_compiler npm_cg,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler npm_cg tajs,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler npm_cg tajs acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic closure_compiler npm_cg acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic closure_compiler tajs,256,154,87,86,102,170,101,0.7305,0.9885,0.9902,0.9894
dynamic closure_compiler tajs acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic closure_compiler acg,256,154,64,63,102,193,101,0.6406,0.9844,0.9902,0.9873
dynamic wala,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic wala npm_cg,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic wala npm_cg tajs,256,154,160,154,102,96,96,0.9766,0.9625,0.9412,0.9517
dynamic wala npm_cg tajs acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
dynamic wala npm_cg acg,256,154,70,69,102,186,101,0.6641,0.9857,0.9902,0.9880
